algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
2,sm_89,8192,16384,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,4.8221,9.35486,1.93999,0
2,sm_89,8192,256,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.28605,0.443071,1.54893,0
2,sm_89,8192,512,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.422261,0.686522,1.62583,0
2,sm_89,8192,1024,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.62968,1.22583,1.94674,0
2,sm_89,8192,2048,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,1.22913,2.15517,1.75341,0
2,sm_89,8192,4096,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,2.46477,4.21107,1.7085,0
2,sm_89,8192,8192,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,4.95841,9.28259,1.87209,0
2,sm_89,8192,16384,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,9.96626,18.6493,1.87125,0
2,sm_89,8192,256,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.559294,0.806056,1.4412,0
2,sm_89,8192,512,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.830315,1.34508,1.61997,0
2,sm_89,8192,1024,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,1.24595,2.43424,1.95371,0
2,sm_89,8192,2048,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,2.45052,4.16908,1.7013,0
2,sm_89,8192,4096,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,4.90477,8.30468,1.69319,0
2,sm_89,8192,8192,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,9.80982,16.0497,1.63609,0
2,sm_89,8192,16384,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,20.0231,32.0113,1.59872,0
2,sm_89,16384,256,256,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.024233,0.0349918,1.44397,0
2,sm_89,16384,512,256,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0340951,0.0543949,1.59539,0
2,sm_89,16384,1024,256,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0550772,0.0952302,1.72903,0
2,sm_89,16384,2048,256,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0961538,0.191685,1.99352,0
2,sm_89,16384,4096,256,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.176551,0.336003,1.90315,0
2,sm_89,16384,8192,256,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.347142,0.641974,1.84931,0
2,sm_89,16384,16384,256,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.684227,1.28266,1.87461,0
2,sm_89,16384,256,512,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0442722,0.0572237,1.29254,0
2,sm_89,16384,512,512,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0613379,0.0930356,1.51677,0
2,sm_89,16384,1024,512,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0989625,0.165841,1.67579,0
2,sm_89,16384,2048,512,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.174948,0.32397,1.8518,0
2,sm_89,16384,4096,512,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.321591,0.615849,1.91501,0
2,sm_89,16384,8192,512,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.632658,1.20073,1.89791,0
2,sm_89,16384,16384,512,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,1.25814,2.36706,1.88139,0
2,sm_89,16384,256,1024,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0833688,0.125789,1.50882,0
2,sm_89,16384,512,1024,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.11794,0.186272,1.57937,0
2,sm_89,16384,1024,1024,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.188868,0.307249,1.62679,0
2,sm_89,16384,2048,1024,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.339428,0.563657,1.66061,0
2,sm_89,16384,4096,1024,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.651089,1.19899,1.84152,0
2,sm_89,16384,8192,1024,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,1.29437,2.14678,1.65855,0
2,sm_89,16384,16384,1024,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,2.58376,4.28481,1.65836,0
2,sm_89,16384,256,2048,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.161499,0.186475,1.15465,0
2,sm_89,16384,512,2048,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.229578,0.352616,1.53593,0
2,sm_89,16384,1024,2048,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.372476,0.586878,1.57561,0
2,sm_89,16384,2048,2048,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.678895,1.14792,1.69087,0
2,sm_89,16384,4096,2048,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,1.29415,2.13887,1.65271,0
2,sm_89,16384,8192,2048,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,2.55478,4.12815,1.61586,0
2,sm_89,16384,16384,2048,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,5.48872,8.14294,1.48358,0
2,sm_89,16384,256,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.321327,0.447388,1.39231,0
2,sm_89,16384,512,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.455332,0.672787,1.47757,0
2,sm_89,16384,1024,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.752208,1.23481,1.64158,0
2,sm_89,16384,2048,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,1.45537,2.11087,1.4504,0
2,sm_89,16384,4096,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,2.71054,4.11677,1.5188,0
2,sm_89,16384,8192,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,6.29035,8.27359,1.31528,0
2,sm_89,16384,16384,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,12.5403,16.1866,1.29077,0
2,sm_89,16384,256,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.639596,0.794103,1.24157,0
2,sm_89,16384,512,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.91984,1.31751,1.43233,0
2,sm_89,16384,1024,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,1.4786,2.23003,1.50821,0
2,sm_89,16384,2048,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,2.79425,4.24903,1.52063,0
2,sm_89,16384,4096,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,5.24634,8.30549,1.5831,0
2,sm_89,16384,8192,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,12.4024,16.3466,1.31802,0
2,sm_89,16384,16384,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,28.0325,32.0081,1.14182,0
2,sm_89,16384,256,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,1.2843,1.51518,1.17977,0
2,sm_89,16384,512,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,1.84202,2.63197,1.42885,0
2,sm_89,16384,1024,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,2.94064,4.452,1.51395,0
2,sm_89,16384,2048,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,5.53138,8.44178,1.52616,0
2,sm_89,16384,4096,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,10.4557,16.5582,1.58366,0
2,sm_89,16384,8192,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,21.0596,32.9405,1.56415,0
2,sm_89,16384,16384,16384,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,50.5711,63.9778,1.26511,0
